"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"HRV","GDP","TOT","USD_CAP","A","2005",15285.126461,"P"
"HRV","GDP","TOT","USD_CAP","A","2006",17408.562787,"P"
"HRV","GDP","TOT","USD_CAP","A","2007",19307.686532,"P"
"HRV","GDP","TOT","USD_CAP","A","2008",20822.381686,
"HRV","GDP","TOT","USD_CAP","A","2009",20021.420804,
"HRV","GDP","TOT","USD_CAP","A","2010",19797.431088,
"HRV","GDP","TOT","USD_CAP","A","2011",20729.814584,
"HRV","GDP","TOT","USD_CAP","A","2012",21152.40654,
"HRV","GDP","TOT","USD_CAP","A","2013",21798.001028,
"HRV","GDP","TOT","USD_CAP","A","2014",22071.352516,
"HRV","GDP","TOT","USD_CAP","A","2015",22778.004317,
"HRV","GDP","TOT","USD_CAP","A","2016",23859.838656,
"CYP","GDP","TOT","USD_CAP","A","2000",21288.794694,
"CYP","GDP","TOT","USD_CAP","A","2001",22891.877078,
"CYP","GDP","TOT","USD_CAP","A","2002",23556.977459,
"CYP","GDP","TOT","USD_CAP","A","2003",24251.247705,
"CYP","GDP","TOT","USD_CAP","A","2004",25930.497746,
"CYP","GDP","TOT","USD_CAP","A","2005",27763.169035,
"CYP","GDP","TOT","USD_CAP","A","2006",29988.057158,
"CYP","GDP","TOT","USD_CAP","A","2007",32844.346455,
"CYP","GDP","TOT","USD_CAP","A","2008",34823.879317,
"CYP","GDP","TOT","USD_CAP","A","2009",33882.130323,
"CYP","GDP","TOT","USD_CAP","A","2010",33263.217538,
"CYP","GDP","TOT","USD_CAP","A","2011",33192.30509,
"CYP","GDP","TOT","USD_CAP","A","2012",31914.885595,
"CYP","GDP","TOT","USD_CAP","A","2013",30620.728078,
"CYP","GDP","TOT","USD_CAP","A","2014",30390.436375,
"CYP","GDP","TOT","USD_CAP","A","2015",31530.928492,
"CYP","GDP","TOT","USD_CAP","A","2016",33371.52349,"P"
"MLT","GDP","TOT","USD_CAP","A","2000",18288.274057,
"MLT","GDP","TOT","USD_CAP","A","2001",18431.371336,
"MLT","GDP","TOT","USD_CAP","A","2002",19586.446177,
"MLT","GDP","TOT","USD_CAP","A","2003",20780.754056,
"MLT","GDP","TOT","USD_CAP","A","2004",21349.609652,
"MLT","GDP","TOT","USD_CAP","A","2005",22265.74598,
"MLT","GDP","TOT","USD_CAP","A","2006",23230.314204,
"MLT","GDP","TOT","USD_CAP","A","2007",24888.159239,
"MLT","GDP","TOT","USD_CAP","A","2008",26193.177197,
"MLT","GDP","TOT","USD_CAP","A","2009",26136.603416,
"MLT","GDP","TOT","USD_CAP","A","2010",27838.817274,
"MLT","GDP","TOT","USD_CAP","A","2011",28619.110302,
"MLT","GDP","TOT","USD_CAP","A","2012",29434.985835,
"MLT","GDP","TOT","USD_CAP","A","2013",31057.924003,
"MLT","GDP","TOT","USD_CAP","A","2014",33206.408091,
"MLT","GDP","TOT","USD_CAP","A","2015",35726.774736,
"MLT","GDP","TOT","USD_CAP","A","2016",37276.63359,
"PER","GDP","TOT","USD_CAP","A","2007",8094.796648,
"PER","GDP","TOT","USD_CAP","A","2008",8905.19766,
"PER","GDP","TOT","USD_CAP","A","2009",8969.960922,
"PER","GDP","TOT","USD_CAP","A","2010",9725.916416,
"PER","GDP","TOT","USD_CAP","A","2011",10435.871322,
"PER","GDP","TOT","USD_CAP","A","2012",11154.051917,
"PER","GDP","TOT","USD_CAP","A","2013",11863.962003,"P"
"PER","GDP","TOT","USD_CAP","A","2014",12224.688916,"P"
"ROU","GDP","TOT","USD_CAP","A","2000",5879.08233,
"ROU","GDP","TOT","USD_CAP","A","2001",6497.688763,
"ROU","GDP","TOT","USD_CAP","A","2002",7197.279867,
"ROU","GDP","TOT","USD_CAP","A","2003",7820.321307,
"ROU","GDP","TOT","USD_CAP","A","2004",9134.375679,
"ROU","GDP","TOT","USD_CAP","A","2005",9723.50798,
"ROU","GDP","TOT","USD_CAP","A","2006",11689.046506,
"ROU","GDP","TOT","USD_CAP","A","2007",13790.287465,
"ROU","GDP","TOT","USD_CAP","A","2008",16726.705063,
"ROU","GDP","TOT","USD_CAP","A","2009",16489.810484,
"ROU","GDP","TOT","USD_CAP","A","2010",17027.29326,
"ROU","GDP","TOT","USD_CAP","A","2011",17997.72321,
"ROU","GDP","TOT","USD_CAP","A","2012",18981.38306,"B"
"ROU","GDP","TOT","USD_CAP","A","2013",19792.32332,
"ROU","GDP","TOT","USD_CAP","A","2014",20615.54019,
"ROU","GDP","TOT","USD_CAP","A","2015",21559.245575,
"ROU","GDP","TOT","USD_CAP","A","2016",23197.339903,"P"
"MKD","GDP","TOT","USD_CAP","A","2000",6151.673295,"E"
"MKD","GDP","TOT","USD_CAP","A","2001",6057.518385,"E"
"MKD","GDP","TOT","USD_CAP","A","2002",6395.179289,"E"
"MKD","GDP","TOT","USD_CAP","A","2003",6587.701128,"E"
"MKD","GDP","TOT","USD_CAP","A","2004",7168.064082,"E"
"MKD","GDP","TOT","USD_CAP","A","2005",7848.906616,"E"
"MKD","GDP","TOT","USD_CAP","A","2006",8682.36512,"E"
"MKD","GDP","TOT","USD_CAP","A","2007",9340.261849,"E"
"MKD","GDP","TOT","USD_CAP","A","2008",10521.863149,"E"
"MKD","GDP","TOT","USD_CAP","A","2009",11010.292125,"E"
"MKD","GDP","TOT","USD_CAP","A","2010",11371.158305,"E"
"MKD","GDP","TOT","USD_CAP","A","2011",11689.959236,"E"
"MKD","GDP","TOT","USD_CAP","A","2012",11915.710922,"E"
"MKD","GDP","TOT","USD_CAP","A","2013",12727.4105,"E"
"MKD","GDP","TOT","USD_CAP","A","2014",13434.809614,"E"
"ZMB","GDP","TOT","USD_CAP","A","2006",2393.130563,
"ZMB","GDP","TOT","USD_CAP","A","2007",2589.991464,
"ZMB","GDP","TOT","USD_CAP","A","2008",2768.962578,
"ZMB","GDP","TOT","USD_CAP","A","2009",2961.39133,
"ZMB","GDP","TOT","USD_CAP","A","2010",3212.440198,
"ZMB","GDP","TOT","USD_CAP","A","2011",3361.649639,
"ZMB","GDP","TOT","USD_CAP","A","2012",3576.374986,
"ZMB","GDP","TOT","USD_CAP","A","2013",3701.51812,
"ZMB","GDP","TOT","USD_CAP","A","2014",3826.159388,
"ZMB","GDP","TOT","USD_CAP","A","2015",3862.229627,
