"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVK","POP","TOT","MLN_PER","A","2001",5.378867,
"SVK","POP","TOT","MLN_PER","A","2002",5.376912,
"SVK","POP","TOT","MLN_PER","A","2003",5.373374,
"SVK","POP","TOT","MLN_PER","A","2004",5.37228,
"SVK","POP","TOT","MLN_PER","A","2005",5.372806,
"SVK","POP","TOT","MLN_PER","A","2006",5.373054,
"SVK","POP","TOT","MLN_PER","A","2007",5.374622,
"SVK","POP","TOT","MLN_PER","A","2008",5.379232,
"SVK","POP","TOT","MLN_PER","A","2009",5.386405,
"SVK","POP","TOT","MLN_PER","A","2010",5.391428,
"SVK","POP","TOT","MLN_PER","A","2011",5.398384,
"SVK","POP","TOT","MLN_PER","A","2012",5.407579,
"SVK","POP","TOT","MLN_PER","A","2013",5.415949,
"ESP","POP","TOT","MLN_PER","A","1975",35.68771,
"ESP","POP","TOT","MLN_PER","A","1976",36.11804,
"ESP","POP","TOT","MLN_PER","A","1977",36.56384,
"ESP","POP","TOT","MLN_PER","A","1978",36.97147,
"ESP","POP","TOT","MLN_PER","A","1979",37.28901,
"ESP","POP","TOT","MLN_PER","A","1980",37.52691,
"ESP","POP","TOT","MLN_PER","A","1981",37.76446,
"ESP","POP","TOT","MLN_PER","A","1982",37.98711,
"ESP","POP","TOT","MLN_PER","A","1983",38.16026,
"ESP","POP","TOT","MLN_PER","A","1984",38.32524,
"ESP","POP","TOT","MLN_PER","A","1985",38.46702,
"ESP","POP","TOT","MLN_PER","A","1986",38.57194,
"ESP","POP","TOT","MLN_PER","A","1987",38.68232,
"ESP","POP","TOT","MLN_PER","A","1988",38.76431,
"ESP","POP","TOT","MLN_PER","A","1989",38.82138,
"ESP","POP","TOT","MLN_PER","A","1990",38.86083,
"ESP","POP","TOT","MLN_PER","A","1991",38.94162,
"ESP","POP","TOT","MLN_PER","A","1992",39.14794,
"ESP","POP","TOT","MLN_PER","A","1993",39.35608,
"ESP","POP","TOT","MLN_PER","A","1994",39.54735,
"ESP","POP","TOT","MLN_PER","A","1995",39.71889,
"ESP","POP","TOT","MLN_PER","A","1996",39.88425,
"ESP","POP","TOT","MLN_PER","A","1997",40.04997,
"ESP","POP","TOT","MLN_PER","A","1998",40.21407,
"ESP","POP","TOT","MLN_PER","A","1999",40.36967,
"ESP","POP","TOT","MLN_PER","A","2000",40.55439,
"ESP","POP","TOT","MLN_PER","A","2001",40.76605,
"ESP","POP","TOT","MLN_PER","A","2002",41.42352,
"ESP","POP","TOT","MLN_PER","A","2003",42.19623,
"ESP","POP","TOT","MLN_PER","A","2004",42.85917,
"ESP","POP","TOT","MLN_PER","A","2005",43.66261,
"ESP","POP","TOT","MLN_PER","A","2006",44.36052,
"ESP","POP","TOT","MLN_PER","A","2007",45.236,
"ESP","POP","TOT","MLN_PER","A","2008",45.98317,
"ESP","POP","TOT","MLN_PER","A","2009",46.36755,
"ESP","POP","TOT","MLN_PER","A","2010",46.56248,
"ESP","POP","TOT","MLN_PER","A","2011",46.73626,
"ESP","POP","TOT","MLN_PER","A","2012",46.7664,
"ESP","POP","TOT","MLN_PER","A","2013",46.59323,
"ESP","POP","TOT","MLN_PER","A","2014",46.46405,
"SWE","POP","TOT","MLN_PER","A","1975",8.192437,
"SWE","POP","TOT","MLN_PER","A","1976",8.222285,
"SWE","POP","TOT","MLN_PER","A","1977",8.25154,
"SWE","POP","TOT","MLN_PER","A","1978",8.275598,
"SWE","POP","TOT","MLN_PER","A","1979",8.293677,
"SWE","POP","TOT","MLN_PER","A","1980",8.31053,
"SWE","POP","TOT","MLN_PER","A","1981",8.320502,
"SWE","POP","TOT","MLN_PER","A","1982",8.325263,
"SWE","POP","TOT","MLN_PER","A","1983",8.329032,
"SWE","POP","TOT","MLN_PER","A","1984",8.336605,
"SWE","POP","TOT","MLN_PER","A","1985",8.350386,
"SWE","POP","TOT","MLN_PER","A","1986",8.369829,
"SWE","POP","TOT","MLN_PER","A","1987",8.397804,
"SWE","POP","TOT","MLN_PER","A","1988",8.436488,
"SWE","POP","TOT","MLN_PER","A","1989",8.492963,
"SWE","POP","TOT","MLN_PER","A","1990",8.558834,
"SWE","POP","TOT","MLN_PER","A","1991",8.617375,
"SWE","POP","TOT","MLN_PER","A","1992",8.668066,
"SWE","POP","TOT","MLN_PER","A","1993",8.718561,
"SWE","POP","TOT","MLN_PER","A","1994",8.780745,
"SWE","POP","TOT","MLN_PER","A","1995",8.826938,
"SWE","POP","TOT","MLN_PER","A","1996",8.840997,
"SWE","POP","TOT","MLN_PER","A","1997",8.846062,
"SWE","POP","TOT","MLN_PER","A","1998",8.850973,
"SWE","POP","TOT","MLN_PER","A","1999",8.857874,
"SWE","POP","TOT","MLN_PER","A","2000",8.872109,
"SWE","POP","TOT","MLN_PER","A","2001",8.89596,
"SWE","POP","TOT","MLN_PER","A","2002",8.924958,
"SWE","POP","TOT","MLN_PER","A","2003",8.958229,
"SWE","POP","TOT","MLN_PER","A","2004",8.993531,
"SWE","POP","TOT","MLN_PER","A","2005",9.029572,
"SWE","POP","TOT","MLN_PER","A","2006",9.080504,
"SWE","POP","TOT","MLN_PER","A","2007",9.148092,
"SWE","POP","TOT","MLN_PER","A","2008",9.219637,
"SWE","POP","TOT","MLN_PER","A","2009",9.298514,
"SWE","POP","TOT","MLN_PER","A","2010",9.378126,
"SWE","POP","TOT","MLN_PER","A","2011",9.449212,
"SWE","POP","TOT","MLN_PER","A","2012",9.519374,
"SWE","POP","TOT","MLN_PER","A","2013",9.609,"B"
"CHE","POP","TOT","MLN_PER","A","1975",6.338632,
"CHE","POP","TOT","MLN_PER","A","1976",6.302505,
"CHE","POP","TOT","MLN_PER","A","1977",6.281175,
"CHE","POP","TOT","MLN_PER","A","1978",6.281737,
"CHE","POP","TOT","MLN_PER","A","1979",6.294364,
"CHE","POP","TOT","MLN_PER","A","1980",6.319409,
"CHE","POP","TOT","MLN_PER","A","1981",6.354073,
"CHE","POP","TOT","MLN_PER","A","1982",6.391309,
"CHE","POP","TOT","MLN_PER","A","1983",6.418774,
"CHE","POP","TOT","MLN_PER","A","1984",6.441865,
"CHE","POP","TOT","MLN_PER","A","1985",6.470366,
"CHE","POP","TOT","MLN_PER","A","1986",6.504125,
"CHE","POP","TOT","MLN_PER","A","1987",6.545107,
"CHE","POP","TOT","MLN_PER","A","1988",6.593387,
"CHE","POP","TOT","MLN_PER","A","1989",6.646912,
"CHE","POP","TOT","MLN_PER","A","1990",6.712273,
"CHE","POP","TOT","MLN_PER","A","1991",6.799979,
"CHE","POP","TOT","MLN_PER","A","1992",6.875364,
"CHE","POP","TOT","MLN_PER","A","1993",6.938265,
"CHE","POP","TOT","MLN_PER","A","1994",6.993795,
"CHE","POP","TOT","MLN_PER","A","1995",7.040687,
"CHE","POP","TOT","MLN_PER","A","1996",7.071851,
"CHE","POP","TOT","MLN_PER","A","1997",7.088906,
"CHE","POP","TOT","MLN_PER","A","1998",7.110002,
"CHE","POP","TOT","MLN_PER","A","1999",7.143991,
"CHE","POP","TOT","MLN_PER","A","2000",7.18425,
"CHE","POP","TOT","MLN_PER","A","2001",7.226647,
"CHE","POP","TOT","MLN_PER","A","2002",7.284754,
"CHE","POP","TOT","MLN_PER","A","2003",7.339,
"CHE","POP","TOT","MLN_PER","A","2004",7.389625,
"CHE","POP","TOT","MLN_PER","A","2005",7.437115,
"CHE","POP","TOT","MLN_PER","A","2006",7.483934,
"CHE","POP","TOT","MLN_PER","A","2007",7.551117,
"CHE","POP","TOT","MLN_PER","A","2008",7.647675,
"CHE","POP","TOT","MLN_PER","A","2009",7.743831,
"CHE","POP","TOT","MLN_PER","A","2010",7.82797,
"CHE","POP","TOT","MLN_PER","A","2011",7.912398,
"CHE","POP","TOT","MLN_PER","A","2012",7.996861,
"CHE","POP","TOT","MLN_PER","A","2013",8.14,
"TUR","POP","TOT","MLN_PER","A","1975",40.026,
"TUR","POP","TOT","MLN_PER","A","1976",40.916,
"TUR","POP","TOT","MLN_PER","A","1977",41.769,
"TUR","POP","TOT","MLN_PER","A","1978",42.641,
"TUR","POP","TOT","MLN_PER","A","1979",43.531,
"TUR","POP","TOT","MLN_PER","A","1980",44.439,
"TUR","POP","TOT","MLN_PER","A","1981",45.54,
"TUR","POP","TOT","MLN_PER","A","1982",46.688,
"TUR","POP","TOT","MLN_PER","A","1983",47.864,
"TUR","POP","TOT","MLN_PER","A","1984",49.07,
"TUR","POP","TOT","MLN_PER","A","1985",50.307,
"TUR","POP","TOT","MLN_PER","A","1986",51.48,
"TUR","POP","TOT","MLN_PER","A","1987",52.37,
"TUR","POP","TOT","MLN_PER","A","1988",53.268,
"TUR","POP","TOT","MLN_PER","A","1989",54.192,
"TUR","POP","TOT","MLN_PER","A","1990",55.12,
"TUR","POP","TOT","MLN_PER","A","1991",56.055,
"TUR","POP","TOT","MLN_PER","A","1992",56.986,
"TUR","POP","TOT","MLN_PER","A","1993",57.913,
"TUR","POP","TOT","MLN_PER","A","1994",58.837,
"TUR","POP","TOT","MLN_PER","A","1995",59.756,
"TUR","POP","TOT","MLN_PER","A","1996",60.671,
"TUR","POP","TOT","MLN_PER","A","1997",61.582,
"TUR","POP","TOT","MLN_PER","A","1998",62.464,
"TUR","POP","TOT","MLN_PER","A","1999",63.364,
"TUR","POP","TOT","MLN_PER","A","2000",64.26875,
"TUR","POP","TOT","MLN_PER","A","2001",65.16633,
"TUR","POP","TOT","MLN_PER","A","2002",66.00251,
"TUR","POP","TOT","MLN_PER","A","2003",66.79455,
"TUR","POP","TOT","MLN_PER","A","2004",67.59873,
"TUR","POP","TOT","MLN_PER","A","2005",68.43538,
"TUR","POP","TOT","MLN_PER","A","2006",69.29525,
"TUR","POP","TOT","MLN_PER","A","2007",70.15811,
"TUR","POP","TOT","MLN_PER","A","2008",71.05168,
"TUR","POP","TOT","MLN_PER","A","2009",72.0392,
"TUR","POP","TOT","MLN_PER","A","2010",73.14215,
"TUR","POP","TOT","MLN_PER","A","2011",74.22363,
"TUR","POP","TOT","MLN_PER","A","2012",75.17583,
"TUR","POP","TOT","MLN_PER","A","2013",76.05462,
"TUR","POP","TOT","MLN_PER","A","2014",76.90287,
"GBR","POP","TOT","MLN_PER","A","1975",56.226,
"GBR","POP","TOT","MLN_PER","A","1976",56.216,
"GBR","POP","TOT","MLN_PER","A","1977",56.19,
"GBR","POP","TOT","MLN_PER","A","1978",56.178,
"GBR","POP","TOT","MLN_PER","A","1979",56.24,
"GBR","POP","TOT","MLN_PER","A","1980",56.33,
"GBR","POP","TOT","MLN_PER","A","1981",56.357,
"GBR","POP","TOT","MLN_PER","A","1982",56.291,
"GBR","POP","TOT","MLN_PER","A","1983",56.316,
"GBR","POP","TOT","MLN_PER","A","1984",56.409,
"GBR","POP","TOT","MLN_PER","A","1985",56.554,
"GBR","POP","TOT","MLN_PER","A","1986",56.684,
"GBR","POP","TOT","MLN_PER","A","1987",56.804,
"GBR","POP","TOT","MLN_PER","A","1988",56.916,
"GBR","POP","TOT","MLN_PER","A","1989",57.076,
"GBR","POP","TOT","MLN_PER","A","1990",57.237,
"GBR","POP","TOT","MLN_PER","A","1991",57.439,
"GBR","POP","TOT","MLN_PER","A","1992",57.585,
"GBR","POP","TOT","MLN_PER","A","1993",57.714,
"GBR","POP","TOT","MLN_PER","A","1994",57.862,
"GBR","POP","TOT","MLN_PER","A","1995",58.025,
"GBR","POP","TOT","MLN_PER","A","1996",58.164,
"GBR","POP","TOT","MLN_PER","A","1997",58.314,
"GBR","POP","TOT","MLN_PER","A","1998",58.475,
"GBR","POP","TOT","MLN_PER","A","1999",58.684,
"GBR","POP","TOT","MLN_PER","A","2000",58.886,
"GBR","POP","TOT","MLN_PER","A","2001",59.113,"B"
"GBR","POP","TOT","MLN_PER","A","2002",58.56963,
"GBR","POP","TOT","MLN_PER","A","2003",58.83895,
"GBR","POP","TOT","MLN_PER","A","2004",59.14912,
"GBR","POP","TOT","MLN_PER","A","2005",59.59104,
"GBR","POP","TOT","MLN_PER","A","2006",60.00257,
"GBR","POP","TOT","MLN_PER","A","2007",60.48182,
"GBR","POP","TOT","MLN_PER","A","2008",60.98238,
"GBR","POP","TOT","MLN_PER","A","2009",61.42372,
"GBR","POP","TOT","MLN_PER","A","2010",61.91464,
"GBR","POP","TOT","MLN_PER","A","2011",62.4352,
"GBR","POP","TOT","MLN_PER","A","2012",62.8588,
"GBR","POP","TOT","MLN_PER","A","2013",63.23794,
"GBR","POP","TOT","MLN_PER","A","2014",63.65001,"B"
"USA","POP","TOT","MLN_PER","A","1975",215.9732,
"USA","POP","TOT","MLN_PER","A","1976",218.0352,
"USA","POP","TOT","MLN_PER","A","1977",220.2394,
"USA","POP","TOT","MLN_PER","A","1978",222.5845,
"USA","POP","TOT","MLN_PER","A","1979",225.0555,
"USA","POP","TOT","MLN_PER","A","1980",227.2247,
"USA","POP","TOT","MLN_PER","A","1981",229.4657,
"USA","POP","TOT","MLN_PER","A","1982",231.6645,
"USA","POP","TOT","MLN_PER","A","1983",233.792,
"USA","POP","TOT","MLN_PER","A","1984",235.8249,
"USA","POP","TOT","MLN_PER","A","1985",237.9238,
"USA","POP","TOT","MLN_PER","A","1986",240.1329,
"USA","POP","TOT","MLN_PER","A","1987",242.2889,
"USA","POP","TOT","MLN_PER","A","1988",244.499,
"USA","POP","TOT","MLN_PER","A","1989",246.8192,
"USA","POP","TOT","MLN_PER","A","1990",249.6228,
"USA","POP","TOT","MLN_PER","A","1991",252.9809,
"USA","POP","TOT","MLN_PER","A","1992",256.5142,
"USA","POP","TOT","MLN_PER","A","1993",259.9186,
"USA","POP","TOT","MLN_PER","A","1994",263.1258,
"USA","POP","TOT","MLN_PER","A","1995",266.2784,
"USA","POP","TOT","MLN_PER","A","1996",269.3943,
"USA","POP","TOT","MLN_PER","A","1997",272.6469,
"USA","POP","TOT","MLN_PER","A","1998",275.8541,
"USA","POP","TOT","MLN_PER","A","1999",279.0402,
"USA","POP","TOT","MLN_PER","A","2000",282.1624,
"USA","POP","TOT","MLN_PER","A","2001",284.969,
"USA","POP","TOT","MLN_PER","A","2002",287.6252,
"USA","POP","TOT","MLN_PER","A","2003",290.1079,
"USA","POP","TOT","MLN_PER","A","2004",292.8053,
"USA","POP","TOT","MLN_PER","A","2005",295.5166,
"USA","POP","TOT","MLN_PER","A","2006",298.3799,
"USA","POP","TOT","MLN_PER","A","2007",301.2312,
"USA","POP","TOT","MLN_PER","A","2008",304.094,
"USA","POP","TOT","MLN_PER","A","2009",306.7715,
"USA","POP","TOT","MLN_PER","A","2010",309.3471,
"USA","POP","TOT","MLN_PER","A","2011",311.7216,
"USA","POP","TOT","MLN_PER","A","2012",314.1121,
"USA","POP","TOT","MLN_PER","A","2013",316.498,
"USA","POP","TOT","MLN_PER","A","2014",318.857,"B"
"BRA","POP","TOT","MLN_PER","A","1975",105.45,
"BRA","POP","TOT","MLN_PER","A","1976",108.054,
"BRA","POP","TOT","MLN_PER","A","1977",110.671,
"BRA","POP","TOT","MLN_PER","A","1978",113.297,
"BRA","POP","TOT","MLN_PER","A","1979",115.929,
"BRA","POP","TOT","MLN_PER","A","1980",118.5625,
"BRA","POP","TOT","MLN_PER","A","1981",121.3813,
"BRA","POP","TOT","MLN_PER","A","1982",124.2508,
"BRA","POP","TOT","MLN_PER","A","1983",127.1404,
"BRA","POP","TOT","MLN_PER","A","1984",130.0825,
"BRA","POP","TOT","MLN_PER","A","1985",132.9993,
"BRA","POP","TOT","MLN_PER","A","1986",135.8143,
"BRA","POP","TOT","MLN_PER","A","1987",138.5859,
"BRA","POP","TOT","MLN_PER","A","1988",141.313,
"BRA","POP","TOT","MLN_PER","A","1989",143.9973,
"BRA","POP","TOT","MLN_PER","A","1990",146.5926,
"BRA","POP","TOT","MLN_PER","A","1991",149.0943,
"BRA","POP","TOT","MLN_PER","A","1992",151.5468,
"BRA","POP","TOT","MLN_PER","A","1993",153.9856,
"BRA","POP","TOT","MLN_PER","A","1994",156.431,
"BRA","POP","TOT","MLN_PER","A","1995",158.875,
"BRA","POP","TOT","MLN_PER","A","1996",161.3232,
"BRA","POP","TOT","MLN_PER","A","1997",163.7798,
"BRA","POP","TOT","MLN_PER","A","1998",166.2521,
"BRA","POP","TOT","MLN_PER","A","1999",168.7535,
"BRA","POP","TOT","MLN_PER","A","2000",171.2799,
"BRA","POP","TOT","MLN_PER","A","2001",172.7424,
"BRA","POP","TOT","MLN_PER","A","2002",175.0766,
"BRA","POP","TOT","MLN_PER","A","2003",177.3603,"B"
"BRA","POP","TOT","MLN_PER","A","2004",183.4393,
"BRA","POP","TOT","MLN_PER","A","2005",185.6514,
"BRA","POP","TOT","MLN_PER","A","2006",187.8518,
"BRA","POP","TOT","MLN_PER","A","2007",189.9539,
"BRA","POP","TOT","MLN_PER","A","2008",191.9998,
"BRA","POP","TOT","MLN_PER","A","2009",193.9951,
"BRA","POP","TOT","MLN_PER","A","2010",193.2526,
"BRA","POP","TOT","MLN_PER","A","2011",197.8253,
"BRA","POP","TOT","MLN_PER","A","2012",199.6889,
"BRA","POP","TOT","MLN_PER","A","2013",201.4671,
"CHL","POP","TOT","MLN_PER","A","1975",10.41322,
"CHL","POP","TOT","MLN_PER","A","1976",10.56541,
"CHL","POP","TOT","MLN_PER","A","1977",10.7176,
"CHL","POP","TOT","MLN_PER","A","1978",10.86979,
"CHL","POP","TOT","MLN_PER","A","1979",11.02198,
"CHL","POP","TOT","MLN_PER","A","1980",11.17417,
"CHL","POP","TOT","MLN_PER","A","1981",11.35977,
"CHL","POP","TOT","MLN_PER","A","1982",11.54537,
"CHL","POP","TOT","MLN_PER","A","1983",11.73097,
"CHL","POP","TOT","MLN_PER","A","1984",11.91657,
"CHL","POP","TOT","MLN_PER","A","1985",12.10217,
"CHL","POP","TOT","MLN_PER","A","1986",12.31749,
"CHL","POP","TOT","MLN_PER","A","1987",12.53282,
"CHL","POP","TOT","MLN_PER","A","1988",12.74813,
"CHL","POP","TOT","MLN_PER","A","1989",12.96346,
"CHL","POP","TOT","MLN_PER","A","1990",13.17878,
"CHL","POP","TOT","MLN_PER","A","1991",13.42201,
"CHL","POP","TOT","MLN_PER","A","1992",13.66524,
"CHL","POP","TOT","MLN_PER","A","1993",13.90847,
"CHL","POP","TOT","MLN_PER","A","1994",14.15171,
"CHL","POP","TOT","MLN_PER","A","1995",14.39494,
"CHL","POP","TOT","MLN_PER","A","1996",14.5955,
"CHL","POP","TOT","MLN_PER","A","1997",14.79608,
"CHL","POP","TOT","MLN_PER","A","1998",14.99665,
"CHL","POP","TOT","MLN_PER","A","1999",15.19721,
"CHL","POP","TOT","MLN_PER","A","2000",15.39778,
"CHL","POP","TOT","MLN_PER","A","2001",15.57168,
"CHL","POP","TOT","MLN_PER","A","2002",15.66827,
"CHL","POP","TOT","MLN_PER","A","2003",15.83784,
"CHL","POP","TOT","MLN_PER","A","2004",16.00167,
"CHL","POP","TOT","MLN_PER","A","2005",16.16532,
"CHL","POP","TOT","MLN_PER","A","2006",16.33217,
"CHL","POP","TOT","MLN_PER","A","2007",16.50487,
"CHL","POP","TOT","MLN_PER","A","2008",16.68685,
"CHL","POP","TOT","MLN_PER","A","2009",16.87677,
"CHL","POP","TOT","MLN_PER","A","2010",17.06614,
"CHL","POP","TOT","MLN_PER","A","2011",17.25553,
"CHL","POP","TOT","MLN_PER","A","2012",17.4448,
"CHL","POP","TOT","MLN_PER","A","2013",17.63158,
"CHL","POP","TOT","MLN_PER","A","2014",17.81905,
"COL","POP","TOT","MLN_PER","A","1985",30.80222,
"COL","POP","TOT","MLN_PER","A","1986",31.44,
"COL","POP","TOT","MLN_PER","A","1987",32.09697,
"COL","POP","TOT","MLN_PER","A","1988",32.76711,
"COL","POP","TOT","MLN_PER","A","1989",33.44691,
"COL","POP","TOT","MLN_PER","A","1990",34.13002,
"COL","POP","TOT","MLN_PER","A","1991",34.83057,
"COL","POP","TOT","MLN_PER","A","1992",35.52094,
"COL","POP","TOT","MLN_PER","A","1993",36.20711,
"COL","POP","TOT","MLN_PER","A","1994",36.85391,
"COL","POP","TOT","MLN_PER","A","1995",37.47218,
"COL","POP","TOT","MLN_PER","A","1996",38.06805,
"COL","POP","TOT","MLN_PER","A","1997",38.63569,
"COL","POP","TOT","MLN_PER","A","1998",39.18446,
"COL","POP","TOT","MLN_PER","A","1999",39.7308,
"COL","POP","TOT","MLN_PER","A","2000",40.29556,
"COL","POP","TOT","MLN_PER","A","2001",40.81354,
"COL","POP","TOT","MLN_PER","A","2002",41.32882,
"COL","POP","TOT","MLN_PER","A","2003",41.84896,
"COL","POP","TOT","MLN_PER","A","2004",42.36849,
"COL","POP","TOT","MLN_PER","A","2005",42.88859,
"COL","POP","TOT","MLN_PER","A","2006",43.40596,
"COL","POP","TOT","MLN_PER","A","2007",43.92693,
"COL","POP","TOT","MLN_PER","A","2008",44.45115,
"COL","POP","TOT","MLN_PER","A","2009",44.97883,
"COL","POP","TOT","MLN_PER","A","2010",45.50959,
"COL","POP","TOT","MLN_PER","A","2011",46.0446,
"COL","POP","TOT","MLN_PER","A","2012",46.58182,
"COL","POP","TOT","MLN_PER","A","2013",47.12109,
"COL","POP","TOT","MLN_PER","A","2014",47.66179,
"EST","POP","TOT","MLN_PER","A","1975",1.429351,
"EST","POP","TOT","MLN_PER","A","1976",1.439576,
"EST","POP","TOT","MLN_PER","A","1977",1.450211,
"EST","POP","TOT","MLN_PER","A","1978",1.460188,
"EST","POP","TOT","MLN_PER","A","1979",1.468333,
"EST","POP","TOT","MLN_PER","A","1980",1.477218,
"EST","POP","TOT","MLN_PER","A","1981",1.487666,
"EST","POP","TOT","MLN_PER","A","1982",1.498414,
"EST","POP","TOT","MLN_PER","A","1983",1.508745,
"EST","POP","TOT","MLN_PER","A","1984",1.518616,
"EST","POP","TOT","MLN_PER","A","1985",1.528781,
"EST","POP","TOT","MLN_PER","A","1986",1.54019,
"EST","POP","TOT","MLN_PER","A","1987",1.55222,
"EST","POP","TOT","MLN_PER","A","1988",1.561899,
"EST","POP","TOT","MLN_PER","A","1989",1.56813,
"EST","POP","TOT","MLN_PER","A","1990",1.569174,
"EST","POP","TOT","MLN_PER","A","1991",1.561313,
"EST","POP","TOT","MLN_PER","A","1992",1.53309,
"EST","POP","TOT","MLN_PER","A","1993",1.494127,
"EST","POP","TOT","MLN_PER","A","1994",1.462513,
"EST","POP","TOT","MLN_PER","A","1995",1.436633,
"EST","POP","TOT","MLN_PER","A","1996",1.415594,
"EST","POP","TOT","MLN_PER","A","1997",1.399535,
"EST","POP","TOT","MLN_PER","A","1998",1.386155,
"EST","POP","TOT","MLN_PER","A","1999",1.380619,
"EST","POP","TOT","MLN_PER","A","2000",1.396985,
"EST","POP","TOT","MLN_PER","A","2001",1.388115,
"EST","POP","TOT","MLN_PER","A","2002",1.37935,
"EST","POP","TOT","MLN_PER","A","2003",1.37072,
"EST","POP","TOT","MLN_PER","A","2004",1.36255,
"EST","POP","TOT","MLN_PER","A","2005",1.354775,
"EST","POP","TOT","MLN_PER","A","2006",1.34681,
"EST","POP","TOT","MLN_PER","A","2007",1.34068,
"EST","POP","TOT","MLN_PER","A","2008",1.33709,
"EST","POP","TOT","MLN_PER","A","2009",1.334515,
"EST","POP","TOT","MLN_PER","A","2010",1.331475,
"EST","POP","TOT","MLN_PER","A","2011",1.327439,
"EST","POP","TOT","MLN_PER","A","2012",1.322696,
"EST","POP","TOT","MLN_PER","A","2013",1.317997,
"EST","POP","TOT","MLN_PER","A","2014",1.315819,
"ISR","POP","TOT","MLN_PER","A","1975",3.4932,
"ISR","POP","TOT","MLN_PER","A","1976",3.5754,
"ISR","POP","TOT","MLN_PER","A","1977",3.6532,
"ISR","POP","TOT","MLN_PER","A","1978",3.7376,
"ISR","POP","TOT","MLN_PER","A","1979",3.8363,
"ISR","POP","TOT","MLN_PER","A","1980",3.9217,
"ISR","POP","TOT","MLN_PER","A","1981",3.9498,
"ISR","POP","TOT","MLN_PER","A","1982",4.0207,
"ISR","POP","TOT","MLN_PER","A","1983",4.1061,
"ISR","POP","TOT","MLN_PER","A","1984",4.1591,
"ISR","POP","TOT","MLN_PER","A","1985",4.233,
"ISR","POP","TOT","MLN_PER","A","1986",4.2988,
"ISR","POP","TOT","MLN_PER","A","1987",4.3689,
"ISR","POP","TOT","MLN_PER","A","1988",4.4417,
"ISR","POP","TOT","MLN_PER","A","1989",4.5182,
"ISR","POP","TOT","MLN_PER","A","1990",4.6602,
"ISR","POP","TOT","MLN_PER","A","1991",4.9491,
"ISR","POP","TOT","MLN_PER","A","1992",5.1235,
"ISR","POP","TOT","MLN_PER","A","1993",5.2614,
"ISR","POP","TOT","MLN_PER","A","1994",5.3993,
"ISR","POP","TOT","MLN_PER","A","1995",5.5449,
"ISR","POP","TOT","MLN_PER","A","1996",5.6851,
"ISR","POP","TOT","MLN_PER","A","1997",5.8289,
"ISR","POP","TOT","MLN_PER","A","1998",5.9707,
"ISR","POP","TOT","MLN_PER","A","1999",6.1253,
"ISR","POP","TOT","MLN_PER","A","2000",6.2892,
"ISR","POP","TOT","MLN_PER","A","2001",6.439,
"ISR","POP","TOT","MLN_PER","A","2002",6.57,
"ISR","POP","TOT","MLN_PER","A","2003",6.6897,
"ISR","POP","TOT","MLN_PER","A","2004",6.809,
"ISR","POP","TOT","MLN_PER","A","2005",6.9301,
"ISR","POP","TOT","MLN_PER","A","2006",7.0537,
"ISR","POP","TOT","MLN_PER","A","2007",7.1801,
"ISR","POP","TOT","MLN_PER","A","2008",7.3088,
"ISR","POP","TOT","MLN_PER","A","2009",7.4856,
"ISR","POP","TOT","MLN_PER","A","2010",7.6236,
"ISR","POP","TOT","MLN_PER","A","2011",7.7658,
"ISR","POP","TOT","MLN_PER","A","2012",7.9105,
"ISR","POP","TOT","MLN_PER","A","2013",8.059,
"RUS","POP","TOT","MLN_PER","A","1975",134.2325,
"RUS","POP","TOT","MLN_PER","A","1976",135.0639,
"RUS","POP","TOT","MLN_PER","A","1977",135.9192,
"RUS","POP","TOT","MLN_PER","A","1978",136.8013,
"RUS","POP","TOT","MLN_PER","A","1979",137.7131,
"RUS","POP","TOT","MLN_PER","A","1980",138.6554,
"RUS","POP","TOT","MLN_PER","A","1981",139.6195,
"RUS","POP","TOT","MLN_PER","A","1982",140.5983,
"RUS","POP","TOT","MLN_PER","A","1983",141.5939,
"RUS","POP","TOT","MLN_PER","A","1984",142.6098,"B"
"RUS","POP","TOT","MLN_PER","A","1985",143.033,
"RUS","POP","TOT","MLN_PER","A","1986",144.23,
"RUS","POP","TOT","MLN_PER","A","1987",145.461,
"RUS","POP","TOT","MLN_PER","A","1988",146.494,
"RUS","POP","TOT","MLN_PER","A","1989",147.332,
"RUS","POP","TOT","MLN_PER","A","1990",147.969,
"RUS","POP","TOT","MLN_PER","A","1991",148.394,
"RUS","POP","TOT","MLN_PER","A","1992",148.538,
"RUS","POP","TOT","MLN_PER","A","1993",148.459,
"RUS","POP","TOT","MLN_PER","A","1994",148.408,
"RUS","POP","TOT","MLN_PER","A","1995",148.376,
"RUS","POP","TOT","MLN_PER","A","1996",148.16,
"RUS","POP","TOT","MLN_PER","A","1997",147.915,
"RUS","POP","TOT","MLN_PER","A","1998",147.671,
"RUS","POP","TOT","MLN_PER","A","1999",147.215,
"RUS","POP","TOT","MLN_PER","A","2000",146.597,
"RUS","POP","TOT","MLN_PER","A","2001",145.976,
"RUS","POP","TOT","MLN_PER","A","2002",145.306,
"RUS","POP","TOT","MLN_PER","A","2003",144.649,
"RUS","POP","TOT","MLN_PER","A","2004",144.067,
"RUS","POP","TOT","MLN_PER","A","2005",143.519,
"RUS","POP","TOT","MLN_PER","A","2006",143.05,
