country_iso3,year,Population_Value_Mil,Germany_GDP_USD_CAP,Unemployment_Rate,GDP_USD_CAP,EU_dummy,GI_Present,Language_Taught,region,city,registrations,exams,units_sold,jr_case1,jr_case2,jr_case3,jr_case4,jr_case5,country,Migration_Value,wmean_migration,wmean_units_sold
USA,2005,295.5166,32413.540064,5.066667,44043.734142,0,1,1,4,Washington,581,2,19353.3103448276,0,0,0,0,0,United States,9264,6831.918730398483,33518.875373378585
USA,2006,298.3799,34753.952042,4.616667,46230.846201,0,1,1,4,Atlanta,NA,72,0,0,0,0,0,0,United States,8436,6806.540610908502,43837.33040234378
USA,2006,298.3799,34753.952042,4.616667,46230.846201,0,1,1,4,Boston,509,56,13329,0,0,0,0,0,United States,8436,6806.540610908502,43837.33040234378
USA,2006,298.3799,34753.952042,4.616667,46230.846201,0,1,1,4,Chicago,515,111,17029,0,0,0,0,0,United States,8436,6806.540610908502,43837.33040234378
USA,2006,298.3799,34753.952042,4.616667,46230.846201,0,1,1,4,San Francisco,620,93,15590,0,0,0,0,0,United States,8436,6806.540610908502,43837.33040234378
USA,2006,298.3799,34753.952042,4.616667,46230.846201,0,1,1,4,Washington,504,2,23141,0,0,0,0,0,United States,8436,6806.540610908502,43837.33040234378
USA,2007,301.2312,37017.966335,4.616667,47902.060352,0,1,1,4,Boston,346,39,9964.8,0,0,0,0,0,United States,7582,6009.484398987099,49780.379526298675
USA,2007,301.2312,37017.966335,4.616667,47902.060352,0,1,1,4,Chicago,590,277,14506.625,0,0,0,0,0,United States,7582,6009.484398987099,49780.379526298675
USA,2007,301.2312,37017.966335,4.616667,47902.060352,0,1,1,4,San Francisco,653,105,16615.8319327731,0,0,0,0,0,United States,7582,6009.484398987099,49780.379526298675
USA,2007,301.2312,37017.966335,4.616667,47902.060352,0,1,1,4,Washington,433,20,16190.4347826087,0,0,0,0,0,United States,7582,6009.484398987099,49780.379526298675
USA,2008,304.094,38662.606129,5.775,48311.223702,0,1,1,4,Boston,350,30,10966.6666666667,0,0,0,0,0,United States,7091,5634.225371711017,48087.69884130734
USA,2008,304.094,38662.606129,5.775,48311.223702,0,1,1,4,Chicago,665,106,16250.4597701149,0,0,0,0,0,United States,7091,5634.225371711017,48087.69884130734
USA,2008,304.094,38662.606129,5.775,48311.223702,0,1,1,4,San Francisco,514,105,15231.5333333333,0,0,0,0,0,United States,7091,5634.225371711017,48087.69884130734
USA,2008,304.094,38662.606129,5.775,48311.223702,0,1,1,4,Washington,530,18,22135.78125,0,0,0,0,0,United States,7091,5634.225371711017,48087.69884130734
USA,2009,306.7715,37688.919485,9.266666,47028.160396,0,1,1,4,Boston,360,43,9293,0,0,0,0,0,United States,7583,5159.725741530436,47411.66530804088
USA,2009,306.7715,37688.919485,9.266666,47028.160396,0,1,1,4,Chicago,573,187,16856,0,0,0,0,0,United States,7583,5159.725741530436,47411.66530804088
USA,2009,306.7715,37688.919485,9.266666,47028.160396,0,1,1,4,San Francisco,612,109,16423,0,0,0,0,0,United States,7583,5159.725741530436,47411.66530804088
USA,2009,306.7715,37688.919485,9.266666,47028.160396,0,1,1,4,Washington,525,20,29067,0,0,0,0,0,United States,7583,5159.725741530436,47411.66530804088
USA,2010,309.3471,39955.045883,9.616667,48393.616403,0,1,1,4,Boston,472,37,14160,0,0,0,0,0,United States,6888,4890.376829741768,59484.18361313262
USA,2010,309.3471,39955.045883,9.616667,48393.616403,0,1,1,4,Chicago,636,115,14904,0,0,0,0,0,United States,6888,4890.376829741768,59484.18361313262
USA,2010,309.3471,39955.045883,9.616667,48393.616403,0,1,1,4,New York,NA,154,0,0,0,0,0,0,United States,6888,4890.376829741768,59484.18361313262
USA,2010,309.3471,39955.045883,9.616667,48393.616403,0,1,1,4,San Francisco,791,44,21038,0,0,0,0,0,United States,6888,4890.376829741768,59484.18361313262
USA,2010,309.3471,39955.045883,9.616667,48393.616403,0,1,1,4,Washington,640,105,28620,0,0,0,0,0,United States,6888,4890.376829741768,59484.18361313262
USA,2011,311.7216,42692.50173,8.95,49800.325539,0,1,1,4,Boston,601,10,15589,0,0,0,0,0,United States,6125,4800.678259429355,56987.7054604004
USA,2011,311.7216,42692.50173,8.95,49800.325539,0,1,1,4,Chicago,798,73,15683,0,0,0,0,0,United States,6125,4800.678259429355,56987.7054604004
USA,2011,311.7216,42692.50173,8.95,49800.325539,0,1,1,4,San Francisco,803,86,22727,0,0,0,0,0,United States,6125,4800.678259429355,56987.7054604004
USA,2011,311.7216,42692.50173,8.95,49800.325539,0,1,1,4,Washington,600,177,26507,0,0,0,0,0,United States,6125,4800.678259429355,56987.7054604004
USA,2012,314.1121,43564.07389,8.066667,51521.458518,0,1,1,4,Boston,646,48,15579,0,0,0,0,0,United States,5812,4547.668668175676,55614.45782626048
USA,2012,314.1121,43564.07389,8.066667,51521.458518,0,1,1,4,Chicago,746,89,0,0,0,0,0,0,United States,5812,4547.668668175676,55614.45782626048
USA,2012,314.1121,43564.07389,8.066667,51521.458518,0,1,1,4,New York,NA,30,0,0,0,0,0,0,United States,5812,4547.668668175676,55614.45782626048
USA,2012,314.1121,43564.07389,8.066667,51521.458518,0,1,1,4,San Francisco,863,77,23390,0,0,0,0,0,United States,5812,4547.668668175676,55614.45782626048
USA,2012,314.1121,43564.07389,8.066667,51521.458518,0,1,1,4,Washington,681,145,33359,0,0,0,0,0,United States,5812,4547.668668175676,55614.45782626048
USA,2013,316.498,45231.971754,7.375,53016.288795,0,1,1,4,Boston,680,60,19100,0,0,0,0,0,United States,6032,NA,NA
USA,2013,316.498,45231.971754,7.375,53016.288795,0,1,1,4,Chicago,680,70,12800,0,0,0,0,0,United States,6032,NA,NA
USA,2013,316.498,45231.971754,7.375,53016.288795,0,1,1,4,New York,NA,70,0,0,0,0,0,0,United States,6032,NA,NA
USA,2013,316.498,45231.971754,7.375,53016.288795,0,1,1,4,San Francisco,810,120,19500,0,0,0,0,0,United States,6032,NA,NA
USA,2013,316.498,45231.971754,7.375,53016.288795,0,1,1,4,Washington,740,230,25800,0,0,0,0,0,United States,6032,NA,NA
USA,2014,318.857,47190.49763,6.166667,54935.200484,0,1,1,4,Boston,600,100,18200,0,0,0,0,0,United States,5584,NA,NA
USA,2014,318.857,47190.49763,6.166667,54935.200484,0,1,1,4,Chicago,700,70,14900,0,0,0,0,0,United States,5584,NA,NA
USA,2014,318.857,47190.49763,6.166667,54935.200484,0,1,1,4,New York,NA,110,0,0,0,0,0,0,United States,5584,NA,NA
USA,2014,318.857,47190.49763,6.166667,54935.200484,0,1,1,4,San Francisco,800,100,28800,0,0,0,0,0,United States,5584,NA,NA
USA,2014,318.857,47190.49763,6.166667,54935.200484,0,1,1,4,Washington,700,200,22700,0,0,0,0,0,United States,5584,NA,NA
CHL,2000,15.39778,27546.580953,9.6675,9488.037995,0,1,1,7,Santiago,1241,8,75274.7022900763,0,0,0,0,0,Chile,201,5376.335532391329,43530.18444778052
CHL,2001,15.57168,28790.799027,9.8525,9912.846258,0,1,1,7,Santiago,1358,11,83407.1617647059,0,0,0,0,0,Chile,219,6830.575203060849,40783.45354839758
CHL,2002,15.66827,29654.218685,9.805,10263.120089,0,1,1,7,Santiago,1415,10,84158.8095238095,0,0,0,0,0,Chile,227,6190.644982657147,36755.44960385809
CHL,2003,15.83784,30350.202733,9.54,10776.991479,0,1,1,7,Santiago,1384,13,82770.1635220126,0,0,0,0,0,Chile,232,3919.6619275358985,37267.32169153882
CHL,2004,16.00167,31837.711132,10.0075,11745.809842999999,0,1,1,7,Santiago,1331,11,77758.8616352201,0,0,0,0,0,Chile,247,5273.58805831605,36054.414323995516
CHL,2005,16.16532,32413.540064,9.235,12667.853587,0,1,1,7,Santiago,1090,19,64980.2027027027,0,0,0,0,0,Chile,347,6831.918730398483,33518.875373378585
CHL,2006,16.33217,34753.952042,7.8,15671.658901,0,1,1,7,Santiago,1066,41,65619,0,0,0,0,0,Chile,277,6806.540610908502,43837.33040234378
CHL,2007,16.50487,37017.966335,7.13,16862.702336,0,1,1,7,Santiago,939,50,57996.188976378,0,0,0,0,0,Chile,285,6009.484398987099,49780.379526298675
CHL,2008,16.68685,38662.606129,7.7925,16450.941221,0,1,1,7,Santiago,896,114,48039.936,0,0,0,0,0,Chile,346,5634.225371711017,48087.69884130734
CHL,2009,16.87677,37688.919485,9.675,16131.939807,0,1,1,7,Santiago,978,131,51842,0,0,0,0,0,Chile,316,5159.725741530436,47411.66530804088
CHL,2010,17.06614,39955.045883,8.15,18158.514528,0,1,1,7,Santiago,1174,121,66991,0,0,0,0,0,Chile,341,4890.376829741768,59484.18361313262
CHL,2011,17.25553,42692.50173,7.125,20302.788718,0,1,1,7,Santiago,1175,266,95298,0,0,0,0,0,Chile,394,4800.678259429355,56987.7054604004
CHL,2012,17.4448,43564.07389,6.432676,21446.537619,0,1,1,7,Santiago,1263,298,70100,0,0,0,0,0,Chile,374,4547.668668175676,55614.45782626048
CHL,2013,17.63158,45231.971754,5.932378,22352.530732,0,1,1,7,Santiago,3260,640,94900,0,0,0,0,0,Chile,379,NA,NA
CHL,2014,17.81905,47190.49763,6.391404,22691.629839,0,1,1,7,Santiago,2000,300,111400,0,0,0,0,0,Chile,517,NA,NA
EST,2004,1.36255,31837.711132,10.13928,14384.99362,1,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Estonia,22,5273.58805831605,36054.414323995516
EST,2005,1.354775,32413.540064,8.033425,16466.022729,1,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Estonia,43,6831.918730398483,33518.875373378585
EST,2006,1.34681,34753.952042,5.914059,19205.014189,1,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Estonia,88,6806.540610908502,43837.33040234378
EST,2007,1.34068,37017.966335,4.592134,21924.195032,1,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Estonia,132,6009.484398987099,49780.379526298675
EST,2008,1.33709,38662.606129,5.434531,22641.840129,1,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Estonia,123,5634.225371711017,48087.69884130734
EST,2009,1.334515,37688.919485,13.54691,20480.507046,1,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Estonia,104,5159.725741530436,47411.66530804088
EST,2010,1.331475,39955.045883,16.70262,21573.177747,1,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Estonia,34,4890.376829741768,59484.18361313262
EST,2011,1.327439,42692.50173,12.33337,24501.344422,1,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Estonia,8,4800.678259429355,56987.7054604004
EST,2012,1.322696,43564.07389,10.02366,25973.316907,1,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Estonia,10,4547.668668175676,55614.45782626048
EST,2013,1.317997,45231.971754,8.631536,27449.852709,1,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Estonia,9,NA,NA
EST,2014,1.315819,47190.49763,7.355543,28936.529789,1,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Estonia,10,NA,NA
ISR,1998,5.9707,25559.155992,8.535764,22003.312687,0,1,1,5,Jerusalem,264,1,17036.8,0,0,0,0,0,Israel,102,4403.546205974669,46496.38010574332
ISR,1998,5.9707,25559.155992,8.535764,22003.312687,0,1,1,5,Tel Aviv,998,23,60897.96,0,0,0,0,0,Israel,102,4403.546205974669,46496.38010574332
ISR,1999,6.1253,26579.739076,8.884659,22521.979607,0,1,1,5,Jerusalem,230,NA,13022.0588235294,0,0,0,0,0,Israel,100,4340.2598379857245,31885.361088750316
ISR,1999,6.1253,26579.739076,8.884659,22521.979607,0,1,1,5,Tel Aviv,1006,31,60606.568627451,0,0,0,0,0,Israel,100,4340.2598379857245,31885.361088750316
ISR,2000,6.2892,27546.580953,8.770606,24858.840229,0,1,1,5,Jerusalem,237,NA,14563.2413793103,0,0,0,0,0,Israel,78,5376.335532391329,43530.18444778052
ISR,2000,6.2892,27546.580953,8.770606,24858.840229,0,1,1,5,Tel Aviv,917,21,67046.4022988506,0,0,0,0,0,Israel,78,5376.335532391329,43530.18444778052
ISR,2001,6.439,28790.799027,9.348134,24857.532455,0,1,1,5,Jerusalem,290,NA,15698.1578947368,0,0,0,0,0,Israel,62,6830.575203060849,40783.45354839758
ISR,2001,6.439,28790.799027,9.348134,24857.532455,0,1,1,5,Tel Aviv,854,16,59853.8024691358,0,0,0,0,0,Israel,62,6830.575203060849,40783.45354839758
ISR,2002,6.57,29654.218685,10.29844,25128.079432,0,1,1,5,Jerusalem,263,NA,13032.3421052632,0,0,0,0,0,Israel,55,6190.644982657147,36755.44960385809
ISR,2002,6.57,29654.218685,10.29844,25128.079432,0,1,1,5,Tel Aviv,1171,NA,81856.3106796117,0,0,0,0,0,Israel,55,6190.644982657147,36755.44960385809
ISR,2003,6.6897,30350.202733,10.71266,23702.816487,0,1,1,5,Jerusalem,260,NA,14139.4117647059,0,0,0,0,0,Israel,58,3919.6619275358985,37267.32169153882
ISR,2003,6.6897,30350.202733,10.71266,23702.816487,0,1,1,5,Tel Aviv,1160,11,85418.1818181818,0,0,0,0,0,Israel,58,3919.6619275358985,37267.32169153882
ISR,2004,6.809,31837.711132,10.36771,25107.200405,0,1,1,5,Jerusalem,306,1,17718.8571428571,0,0,0,0,0,Israel,85,5273.58805831605,36054.414323995516
ISR,2004,6.809,31837.711132,10.36771,25107.200405,0,1,1,5,Tel Aviv,1157,NA,85345.1226415094,0,0,0,0,0,Israel,85,5273.58805831605,36054.414323995516
ISR,2005,6.9301,32413.540064,8.989903,24700.19575,0,1,1,5,Jerusalem,262,NA,13177.8918918919,0,0,0,0,0,Israel,96,6831.918730398483,33518.875373378585
ISR,2005,6.9301,32413.540064,8.989903,24700.19575,0,1,1,5,Tel Aviv,1083,15,72826.2244897959,0,0,0,0,0,Israel,96,6831.918730398483,33518.875373378585
ISR,2006,7.0537,34753.952042,8.403837,25553.067077,0,1,1,5,Jerusalem,340,NA,18649,0,0,0,0,0,Israel,110,6806.540610908502,43837.33040234378
ISR,2006,7.0537,34753.952042,8.403837,25553.067077,0,1,1,5,Tel Aviv,1265,41,86473,0,0,0,0,0,Israel,110,6806.540610908502,43837.33040234378
ISR,2007,7.1801,37017.966335,7.318558,27355.482515,0,1,1,5,Jerusalem,332,NA,17030.0909090909,0,0,0,0,0,Israel,96,6009.484398987099,49780.379526298675
ISR,2007,7.1801,37017.966335,7.318558,27355.482515,0,1,1,5,Tel Aviv,1259,79,73625.4876033058,0,0,0,0,0,Israel,96,6009.484398987099,49780.379526298675
ISR,2008,7.3088,38662.606129,6.099141,27257.092509,0,1,1,5,Jerusalem,319,NA,3909.79487179487,0,0,0,0,0,Israel,86,5634.225371711017,48087.69884130734
ISR,2008,7.3088,38662.606129,6.099141,27257.092509,0,1,1,5,Tel Aviv,1249,48,75840.1801801802,0,0,0,0,0,Israel,86,5634.225371711017,48087.69884130734
ISR,2009,7.4856,37688.919485,7.544086,27515.908262,0,1,1,5,Jerusalem,284,NA,13703,0,0,0,0,0,Israel,96,5159.725741530436,47411.66530804088
ISR,2009,7.4856,37688.919485,7.544086,27515.908262,0,1,1,5,Tel Aviv,1250,188,66404,0,0,0,0,0,Israel,96,5159.725741530436,47411.66530804088
ISR,2010,7.6236,39955.045883,6.636595,28853.859553,0,1,1,5,Jerusalem,253,NA,12292,0,0,0,0,0,Israel,119,4890.376829741768,59484.18361313262
ISR,2010,7.6236,39955.045883,6.636595,28853.859553,0,1,1,5,Tel Aviv,1250,152,67310,0,0,0,0,0,Israel,119,4890.376829741768,59484.18361313262
ISR,2011,7.7658,42692.50173,5.602376,30579.687064,0,1,1,5,Jerusalem,265,NA,15327,0,0,0,0,0,Israel,97,4800.678259429355,56987.7054604004
ISR,2011,7.7658,42692.50173,5.602376,30579.687064,0,1,1,5,Tel Aviv,1300,121,70626,0,0,0,0,0,Israel,97,4800.678259429355,56987.7054604004
ISR,2012,7.9105,43564.07389,6.85,31738.461796,0,1,1,5,Jerusalem,275,NA,15217,0,0,0,0,0,Israel,100,4547.668668175676,55614.45782626048
ISR,2012,7.9105,43564.07389,6.85,31738.461796,0,1,1,5,Tel Aviv,1479,90,64206,0,0,0,0,0,Israel,100,4547.668668175676,55614.45782626048
ISR,2013,8.059,45231.971754,6.208333,34193.226108,0,1,1,5,Jerusalem,290,NA,17e3,0,0,0,0,0,Israel,79,NA,NA
ISR,2013,8.059,45231.971754,6.208333,34193.226108,0,1,1,5,Tel Aviv,1610,260,94300,0,0,0,0,0,Israel,79,NA,NA
ISR,2014,NA,47190.49763,5.908333,34277.842161,0,1,1,5,Jerusalem,300,NA,18100,0,0,0,0,0,Israel,91,NA,NA
ISR,2014,NA,47190.49763,5.908333,34277.842161,0,1,1,5,Tel Aviv,1700,300,101500,0,0,0,0,0,Israel,91,NA,NA
SVN,1998,1.982603,25559.155992,NA,16021.795558,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Slovenia,42,4403.546205974669,46496.38010574332
SVN,1999,1.985557,26579.739076,7.417529,17061.436549,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Slovenia,10,4340.2598379857245,31885.361088750316
SVN,2007,2.019406,37017.966335,4.824745,27590.779166,1,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Slovenia,198,6009.484398987099,49780.379526298675
SVN,2008,2.022629,38662.606129,4.375046,29614.587595,1,1,1,1,Ljubljana,NA,182,0,0,0,0,0,0,Slovenia,221,5634.225371711017,48087.69884130734
SVN,2009,2.042335,37688.919485,5.847313,27444.2593,1,1,1,1,Ljubljana,NA,127,0,0,0,0,0,0,Slovenia,194,5159.725741530436,47411.66530804088
SVN,2010,2.049261,39955.045883,7.237447,27763.191988,1,1,1,1,Ljubljana,NA,179,0,0,0,0,0,0,Slovenia,8,4890.376829741768,59484.18361313262
SVN,2011,2.052496,42692.50173,8.169436,28804.727303,1,1,1,1,Ljubljana,NA,166,0,0,0,0,0,0,Slovenia,202,4800.678259429355,56987.7054604004
SVN,2012,2.056262,43564.07389,8.838806,28906.328743,1,1,1,1,Ljubljana,NA,196,0,0,0,0,0,0,Slovenia,254,4547.668668175676,55614.45782626048
SVN,2013,2.059114,45231.971754,10.10859,29802.653408,1,1,1,1,Ljubljana,290,290,8500,0,0,0,0,0,Slovenia,248,NA,NA
SVN,2014,2.061623,47190.49763,9.673278,30856.80321,1,1,1,1,Ljubljana,100,300,2800,0,0,0,0,0,Slovenia,246,NA,NA
LVA,2000,2.368,27546.580953,NA,8017.80095,0,1,1,1,Rio de Janeiro,903,83,50645.4,0,0,0,0,0,Latvia,16,5376.335532391329,43530.18444778052
LVA,2005,2.239,32413.540064,10.03827,13847.870041,1,1,1,1,Rio de Janeiro,1266,50,73108.1684210526,0,0,0,0,0,Latvia,102,6831.918730398483,33518.875373378585
LVA,2006,2.218,34753.952042,7.043975,15752.362955,1,1,1,1,Rio de Janeiro,1314,59,78744,0,0,0,0,0,Latvia,223,6806.540610908502,43837.33040234378
LVA,2007,2.2,37017.966335,6.063879,18120.399861,1,1,1,1,Rio de Janeiro,1277,69,80152.1276595745,0,0,0,0,0,Latvia,216,6009.484398987099,49780.379526298675
LVA,2008,2.177,38662.606129,7.739463,19428.571875,1,1,1,1,Rio de Janeiro,1343,55,77908.1368421053,0,0,0,0,0,Latvia,209,5634.225371711017,48087.69884130734
LVA,2009,2.142,37688.919485,17.55346,16866.295093,1,1,1,1,Rio de Janeiro,1343,98,84015,0,0,0,0,0,Latvia,161,5159.725741530436,47411.66530804088
LVA,2010,2.098,39955.045883,19.48375,17578.061982,1,1,1,1,Rio de Janeiro,1454,121,93149,0,0,0,0,0,Latvia,176,4890.376829741768,59484.18361313262
LVA,2013,NA,45231.971754,11.8683,22674.541792,1,1,1,1,Rio de Janeiro,1530,160,85200,0,0,0,0,0,Latvia,234,NA,NA
